Path,Owners,Online?,PS (2p0E34),Datasets (SmartPS),Streams,L1T Seed
HLT_DoubleEle25_CaloIdL_MW_v14,EGM& EXO& HIG& SMP& TOP,Yes,1,EGamma0& EGamma1& OnlineMonitor,DQM& PhysicsEGamma0& PhysicsEGamma1,L1_SingleEG26er2p5 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60 OR L1_DoubleEG_22_10_er2p5 OR L1_DoubleEG_25_12_er2p5 OR L1_DoubleEG_25_14_er2p5 OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_SingleTau120er2p1 OR L1_SingleTau130er2p1
HLT_DoubleEle27_CaloIdL_MW_v14,EGM& EXO& HIG,Yes,1,EGamma0& EGamma1& OnlineMonitor,DQM& PhysicsEGamma0& PhysicsEGamma1,L1_SingleEG26er2p5 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60 OR L1_DoubleEG_22_10_er2p5 OR L1_DoubleEG_25_12_er2p5 OR L1_DoubleEG_25_14_er2p5 OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_SingleTau120er2p1 OR L1_SingleTau130er2p1
HLT_DoubleEle33_CaloIdL_MW_v27,EXO& HIG& SMP& SUS,Yes,1,EGamma0& EGamma1& OnlineMonitor,DQM& PhysicsEGamma0& PhysicsEGamma1,L1_SingleEG26er2p5 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60 OR L1_DoubleEG_22_10_er2p5 OR L1_DoubleEG_25_12_er2p5 OR L1_DoubleEG_25_14_er2p5 OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_SingleTau120er2p1 OR L1_SingleTau130er2p1
HLT_DoubleEle24_eta2p1_WPTight_Gsf_v16,TAU,Yes,1,,,L1_DoubleLooseIsoEG22er2p1 OR L1_DoubleLooseIsoEG24er2p1
HLT_DoubleEle8_CaloIdM_TrackIdM_Mass8_DZ_PFHT350_v31,SUS,Yes,1,EGamma0& EGamma1& OnlineMonitor,DQM& PhysicsEGamma0& PhysicsEGamma1,L1_DoubleEG8er2p5_HTT280er OR L1_DoubleEG8er2p5_HTT300er OR L1_HTT255er OR L1_HTT280er OR L1_HTT280er_QuadJet_70_55_40_35_er2p5 OR L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3 OR L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3 OR L1_HTT320er OR L1_HTT360er OR L1_ETT2000 OR L1_HTT400er OR L1_HTT450er
HLT_DoubleEle8_CaloIdM_TrackIdM_Mass8_PFHT350_v31,SUS,Yes,1,EGamma0& EGamma1& OnlineMonitor,DQM& PhysicsEGamma0& PhysicsEGamma1,L1_DoubleEG8er2p5_HTT280er OR L1_DoubleEG8er2p5_HTT300er OR L1_HTT255er OR L1_HTT280er OR L1_HTT280er_QuadJet_70_55_40_35_er2p5 OR L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3 OR L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3 OR L1_HTT320er OR L1_HTT360er OR L1_ETT2000 OR L1_HTT400er OR L1_HTT450er
HLT_Mu27_Ele37_CaloIdL_MW_v16,B2G& TOP,Yes,1,MuonEG& OnlineMonitor,DQM& PhysicsDispJetBTagMuEGTau,L1_SingleMu25
HLT_Mu37_Ele27_CaloIdL_MW_v16,B2G& SUS& TOP,Yes,1,MuonEG& OnlineMonitor,DQM& PhysicsDispJetBTagMuEGTau,L1_SingleMu25
HLT_Mu37_TkMu27_v16,B2G& HIG& MUO& SUS& TOP,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_SingleMu22 OR L1_SingleMu25
HLT_DoubleMu4_3_Bs_v26,BPH,Yes,1,OnlineMonitor& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass4& ParkingDoubleMuonLowMass5& ParkingDoubleMuonLowMass6& ParkingDoubleMuonLowMass7,DQM& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass3,L1_DoubleMu0er1p4_SQ_OS_dEta_Max1p2 OR L1_DoubleMu4er2p0_SQ_OS_dR_Max1p6 OR L1_DoubleMu5_SQ_OS_dR_Max1p6 OR L1_DoubleMu3er2p0_SQ_OS_dR_Max1p6 OR L1_DoubleMu0er1p5_SQ_OS_dEta_Max1p2 OR L1_DoubleMu0er2p0_SQ_OS_dEta_Max1p6 OR L1_DoubleMu0er1p4_OQ_OS_dEta_Max1p6 OR L1_DoubleMu0er2p0_SQ_OS_dEta_Max1p5 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu4_SQ_OS_dR_Max1p2
HLT_DoubleMu4_3_Jpsi_v26,BPH,Yes,20,OnlineMonitor& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass4& ParkingDoubleMuonLowMass5& ParkingDoubleMuonLowMass6& ParkingDoubleMuonLowMass7,DQM& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass3,L1_DoubleMu0er1p4_SQ_OS_dEta_Max1p2 OR L1_DoubleMu4er2p0_SQ_OS_dR_Max1p6 OR L1_DoubleMu5_SQ_OS_dR_Max1p6 OR L1_DoubleMu3er2p0_SQ_OS_dR_Max1p6 OR L1_DoubleMu0er1p5_SQ_OS_dEta_Max1p2 OR L1_DoubleMu0er2p0_SQ_OS_dEta_Max1p6 OR L1_DoubleMu0er1p4_OQ_OS_dEta_Max1p6 OR L1_DoubleMu0er2p0_SQ_OS_dEta_Max1p5 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu4_SQ_OS_dR_Max1p2
HLT_DoubleMu4_3_LowMass_v12,BPH,Yes,1,ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass4& ParkingDoubleMuonLowMass5& ParkingDoubleMuonLowMass6& ParkingDoubleMuonLowMass7,ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass3,L1_DoubleMu0er1p4_SQ_OS_dEta_Max1p2 OR L1_DoubleMu4er2p0_SQ_OS_dR_Max1p6 OR L1_DoubleMu5_SQ_OS_dR_Max1p6 OR L1_DoubleMu3er2p0_SQ_OS_dR_Max1p6 OR L1_DoubleMu0er1p5_SQ_OS_dEta_Max1p2 OR L1_DoubleMu0er2p0_SQ_OS_dEta_Max1p6 OR L1_DoubleMu0er1p4_OQ_OS_dEta_Max1p6 OR L1_DoubleMu0er2p0_SQ_OS_dEta_Max1p5 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu4_SQ_OS_dR_Max1p2
HLT_DoubleMu4_LowMass_Displaced_v12,BPH,Yes,1,ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass4& ParkingDoubleMuonLowMass5& ParkingDoubleMuonLowMass6& ParkingDoubleMuonLowMass7,ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass3,L1_DoubleMu0er1p4_SQ_OS_dEta_Max1p2 OR L1_DoubleMu4er2p0_SQ_OS_dR_Max1p6 OR L1_DoubleMu5_SQ_OS_dR_Max1p6 OR L1_DoubleMu3er2p0_SQ_OS_dR_Max1p6 OR L1_DoubleMu0er1p5_SQ_OS_dEta_Max1p2 OR L1_DoubleMu0er2p0_SQ_OS_dEta_Max1p6 OR L1_DoubleMu0er1p4_OQ_OS_dEta_Max1p6 OR L1_DoubleMu0er2p0_SQ_OS_dEta_Max1p5 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu4_SQ_OS_dR_Max1p2
HLT_Mu0_L1DoubleMu_v12,BPH,Yes,1,,,L1_DoubleMu0er1p4_SQ_OS_dEta_Max1p2 OR L1_DoubleMu4er2p0_SQ_OS_dR_Max1p6 OR L1_DoubleMu5_SQ_OS_dR_Max1p6 OR L1_DoubleMu3er2p0_SQ_OS_dR_Max1p6 OR L1_DoubleMu0er1p5_SQ_OS_dEta_Max1p2 OR L1_DoubleMu0er2p0_SQ_OS_dEta_Max1p6 OR L1_DoubleMu0er1p4_OQ_OS_dEta_Max1p6 OR L1_DoubleMu0er2p0_SQ_OS_dEta_Max1p5 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu4_SQ_OS_dR_Max1p2
HLT_Mu4_L1DoubleMu_v12,BPH,Yes,1000,OnlineMonitor& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass4& ParkingDoubleMuonLowMass5& ParkingDoubleMuonLowMass6& ParkingDoubleMuonLowMass7,DQM& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass3,L1_DoubleMu0er1p4_SQ_OS_dEta_Max1p2 OR L1_DoubleMu4er2p0_SQ_OS_dR_Max1p6 OR L1_DoubleMu5_SQ_OS_dR_Max1p6 OR L1_DoubleMu3er2p0_SQ_OS_dR_Max1p6 OR L1_DoubleMu0er1p5_SQ_OS_dEta_Max1p2 OR L1_DoubleMu0er2p0_SQ_OS_dEta_Max1p6 OR L1_DoubleMu0er1p4_OQ_OS_dEta_Max1p6 OR L1_DoubleMu0er2p0_SQ_OS_dEta_Max1p5 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu4_SQ_OS_dR_Max1p2
HLT_DoubleMu2_Jpsi_LowPt_v5,BPH,Yes,1,ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass4& ParkingDoubleMuonLowMass5& ParkingDoubleMuonLowMass6& ParkingDoubleMuonLowMass7,ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass3,L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er2p0_SQ_OS_dEta_Max0p3_dPhi_0p8to1p2 OR L1_DoubleMu0er2p0_SQ_OS_dEta_Max1p5 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4
HLT_DoubleMu4_3_Photon4_BsToMMG_v11,BPH,Yes,1,OnlineMonitor& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass4& ParkingDoubleMuonLowMass5& ParkingDoubleMuonLowMass6& ParkingDoubleMuonLowMass7,DQM& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass3,L1_DoubleMu0er1p4_SQ_OS_dEta_Max1p2 OR L1_DoubleMu4er2p0_SQ_OS_dR_Max1p6 OR L1_DoubleMu5_SQ_OS_dR_Max1p6 OR L1_DoubleMu3er2p0_SQ_OS_dR_Max1p6 OR L1_DoubleMu0er1p5_SQ_OS_dEta_Max1p2 OR L1_DoubleMu0er2p0_SQ_OS_dEta_Max1p6 OR L1_DoubleMu0er2p0_SQ_OS_dEta_Max1p5 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu4_SQ_OS_dR_Max1p2
HLT_DoubleMu4_3_Displaced_Photon4_BsToMMG_v11,BPH,Yes,1,OnlineMonitor& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass4& ParkingDoubleMuonLowMass5& ParkingDoubleMuonLowMass6& ParkingDoubleMuonLowMass7,DQM& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass3,L1_DoubleMu0er1p4_SQ_OS_dEta_Max1p2 OR L1_DoubleMu4er2p0_SQ_OS_dR_Max1p6 OR L1_DoubleMu5_SQ_OS_dR_Max1p6 OR L1_DoubleMu3er2p0_SQ_OS_dR_Max1p6 OR L1_DoubleMu0er1p5_SQ_OS_dEta_Max1p2 OR L1_DoubleMu0er2p0_SQ_OS_dEta_Max1p6 OR L1_DoubleMu0er2p0_SQ_OS_dEta_Max1p5 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu4_SQ_OS_dR_Max1p2
HLT_DoubleMu3_Trk_Tau3mu_v23,BPH,Yes,20,OnlineMonitor& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass4& ParkingDoubleMuonLowMass5& ParkingDoubleMuonLowMass6& ParkingDoubleMuonLowMass7,DQM& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass3,L1_TripleMu_3SQ_2p5SQ_0_OS_Mass_Max12 OR L1_TripleMu_4SQ_2p5SQ_0_OS_Mass_Max12 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_TripleMu_5SQ_3SQ_0_DoubleMu_5_3_SQ_OS_Mass_Max9 OR L1_TripleMu_5SQ_3SQ_0OQ_DoubleMu_5_3_SQ_OS_Mass_Max9 OR L1_DoubleMu4_SQ_OS_dR_Max1p2 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu0er1p4_SQ_OS_dEta_Max1p2 OR L1_DoubleMu4er2p0_SQ_OS_dR_Max1p6 OR L1_DoubleMu5_SQ_OS_dR_Max1p6 OR L1_DoubleMu3er2p0_SQ_OS_dR_Max1p6 OR L1_DoubleMu0er1p5_SQ_OS_dEta_Max1p2
HLT_DoubleMu3_TkMu_DsTau3Mu_v15,BPH,Yes,1,OnlineMonitor& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass4& ParkingDoubleMuonLowMass5& ParkingDoubleMuonLowMass6& ParkingDoubleMuonLowMass7,DQM& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass3,L1_TripleMu_3SQ_2p5SQ_0_OS_Mass_Max12 OR L1_TripleMu_4SQ_2p5SQ_0_OS_Mass_Max12 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_TripleMu_5SQ_3SQ_0_DoubleMu_5_3_SQ_OS_Mass_Max9 OR L1_TripleMu_5SQ_3SQ_0OQ_DoubleMu_5_3_SQ_OS_Mass_Max9 OR L1_DoubleMu4_SQ_OS_dR_Max1p2 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu0er1p4_SQ_OS_dEta_Max1p2 OR L1_DoubleMu4er2p0_SQ_OS_dR_Max1p6 OR L1_DoubleMu5_SQ_OS_dR_Max1p6 OR L1_DoubleMu3er2p0_SQ_OS_dR_Max1p6 OR L1_DoubleMu0er1p5_SQ_OS_dEta_Max1p2
HLT_DoubleMu4_Mass3p8_DZ_PFHT350_v19,EXO& SUS,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_DoubleMu3_SQ_HTT220er
HLT_DoubleMu4_MuMuTrk_Displaced_v26,BPH,Yes,1,OnlineMonitor& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass4& ParkingDoubleMuonLowMass5& ParkingDoubleMuonLowMass6& ParkingDoubleMuonLowMass7,DQM& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass3,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu4_SQ_OS_dR_Max1p2
HLT_Mu3_PFJet40_v27,HIG& SUS& TOP,Yes,2,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_SingleMu3 OR L1_Mu3_Jet30er2p5
HLT_Mu7p5_L2Mu2_Jpsi_v21,BPH,Yes,1,OnlineMonitor& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass4& ParkingDoubleMuonLowMass5& ParkingDoubleMuonLowMass6& ParkingDoubleMuonLowMass7,DQM& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass3,L1_DoubleMu0_SQ
HLT_Mu7p5_L2Mu2_Upsilon_v21,BPH,Yes,1,OnlineMonitor& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass4& ParkingDoubleMuonLowMass5& ParkingDoubleMuonLowMass6& ParkingDoubleMuonLowMass7,DQM& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass3,L1_DoubleMu0_SQ
HLT_Mu3_L1SingleMu5orSingleMu7_v12,BPH,Yes,1,,,L1_SingleMu5 OR L1_SingleMu7
HLT_Mu0_Barrel_v5,BPH,Yes,1,ParkingSingleMuon0& ParkingSingleMuon1& ParkingSingleMuon10& ParkingSingleMuon11& ParkingSingleMuon2& ParkingSingleMuon3& ParkingSingleMuon4& ParkingSingleMuon5& ParkingSingleMuon6& ParkingSingleMuon7& ParkingSingleMuon8& ParkingSingleMuon9,ParkingSingleMuon0& ParkingSingleMuon1& ParkingSingleMuon10& ParkingSingleMuon11& ParkingSingleMuon2& ParkingSingleMuon3& ParkingSingleMuon4& ParkingSingleMuon5& ParkingSingleMuon6& ParkingSingleMuon7& ParkingSingleMuon8& ParkingSingleMuon9,L1_SingleMu0_BMTF
HLT_Mu0_Barrel_L1HP6_v2,BPH,Yes,1000,ParkingSingleMuon0& ParkingSingleMuon1& ParkingSingleMuon10& ParkingSingleMuon11& ParkingSingleMuon2& ParkingSingleMuon3& ParkingSingleMuon4& ParkingSingleMuon5& ParkingSingleMuon6& ParkingSingleMuon7& ParkingSingleMuon8& ParkingSingleMuon9,ParkingSingleMuon0& ParkingSingleMuon1& ParkingSingleMuon10& ParkingSingleMuon11& ParkingSingleMuon2& ParkingSingleMuon3& ParkingSingleMuon4& ParkingSingleMuon5& ParkingSingleMuon6& ParkingSingleMuon7& ParkingSingleMuon8& ParkingSingleMuon9,L1_SingleMu6_SQ14_BMTF
HLT_Mu0_Barrel_L1HP7_v2,BPH,Yes,1000,ParkingSingleMuon0& ParkingSingleMuon1& ParkingSingleMuon10& ParkingSingleMuon11& ParkingSingleMuon2& ParkingSingleMuon3& ParkingSingleMuon4& ParkingSingleMuon5& ParkingSingleMuon6& ParkingSingleMuon7& ParkingSingleMuon8& ParkingSingleMuon9,ParkingSingleMuon0& ParkingSingleMuon1& ParkingSingleMuon10& ParkingSingleMuon11& ParkingSingleMuon2& ParkingSingleMuon3& ParkingSingleMuon4& ParkingSingleMuon5& ParkingSingleMuon6& ParkingSingleMuon7& ParkingSingleMuon8& ParkingSingleMuon9,L1_SingleMu7_SQ14_BMTF
HLT_Mu0_Barrel_L1HP8_v3,BPH,Yes,1000,ParkingSingleMuon0& ParkingSingleMuon1& ParkingSingleMuon10& ParkingSingleMuon11& ParkingSingleMuon2& ParkingSingleMuon3& ParkingSingleMuon4& ParkingSingleMuon5& ParkingSingleMuon6& ParkingSingleMuon7& ParkingSingleMuon8& ParkingSingleMuon9,ParkingSingleMuon0& ParkingSingleMuon1& ParkingSingleMuon10& ParkingSingleMuon11& ParkingSingleMuon2& ParkingSingleMuon3& ParkingSingleMuon4& ParkingSingleMuon5& ParkingSingleMuon6& ParkingSingleMuon7& ParkingSingleMuon8& ParkingSingleMuon9,L1_SingleMu8_SQ14_BMTF
HLT_Mu0_Barrel_L1HP9_v3,BPH,Yes,1000,ParkingSingleMuon0& ParkingSingleMuon1& ParkingSingleMuon10& ParkingSingleMuon11& ParkingSingleMuon2& ParkingSingleMuon3& ParkingSingleMuon4& ParkingSingleMuon5& ParkingSingleMuon6& ParkingSingleMuon7& ParkingSingleMuon8& ParkingSingleMuon9,ParkingSingleMuon0& ParkingSingleMuon1& ParkingSingleMuon10& ParkingSingleMuon11& ParkingSingleMuon2& ParkingSingleMuon3& ParkingSingleMuon4& ParkingSingleMuon5& ParkingSingleMuon6& ParkingSingleMuon7& ParkingSingleMuon8& ParkingSingleMuon9,L1_SingleMu9_SQ14_BMTF
HLT_Mu0_Barrel_L1HP10_v5,BPH,Yes,1000,ParkingSingleMuon0& ParkingSingleMuon1& ParkingSingleMuon10& ParkingSingleMuon11& ParkingSingleMuon2& ParkingSingleMuon3& ParkingSingleMuon4& ParkingSingleMuon5& ParkingSingleMuon6& ParkingSingleMuon7& ParkingSingleMuon8& ParkingSingleMuon9,ParkingSingleMuon0& ParkingSingleMuon1& ParkingSingleMuon10& ParkingSingleMuon11& ParkingSingleMuon2& ParkingSingleMuon3& ParkingSingleMuon4& ParkingSingleMuon5& ParkingSingleMuon6& ParkingSingleMuon7& ParkingSingleMuon8& ParkingSingleMuon9,L1_SingleMu10_SQ14_BMTF
HLT_Mu0_Barrel_L1HP11_v5,BPH,Yes,1000,ParkingSingleMuon0& ParkingSingleMuon1& ParkingSingleMuon10& ParkingSingleMuon11& ParkingSingleMuon2& ParkingSingleMuon3& ParkingSingleMuon4& ParkingSingleMuon5& ParkingSingleMuon6& ParkingSingleMuon7& ParkingSingleMuon8& ParkingSingleMuon9,ParkingSingleMuon0& ParkingSingleMuon1& ParkingSingleMuon10& ParkingSingleMuon11& ParkingSingleMuon2& ParkingSingleMuon3& ParkingSingleMuon4& ParkingSingleMuon5& ParkingSingleMuon6& ParkingSingleMuon7& ParkingSingleMuon8& ParkingSingleMuon9,L1_SingleMu11_SQ14_BMTF
HLT_Mu0_Barrel_L1HP6_IP6_v2,BPH,Yes,1,ParkingSingleMuon0& ParkingSingleMuon1& ParkingSingleMuon10& ParkingSingleMuon11& ParkingSingleMuon2& ParkingSingleMuon3& ParkingSingleMuon4& ParkingSingleMuon5& ParkingSingleMuon6& ParkingSingleMuon7& ParkingSingleMuon8& ParkingSingleMuon9,ParkingSingleMuon0& ParkingSingleMuon1& ParkingSingleMuon10& ParkingSingleMuon11& ParkingSingleMuon2& ParkingSingleMuon3& ParkingSingleMuon4& ParkingSingleMuon5& ParkingSingleMuon6& ParkingSingleMuon7& ParkingSingleMuon8& ParkingSingleMuon9,L1_SingleMu6_SQ14_BMTF
HLT_Mu6_Barrel_L1HP7_IP6_v2,BPH,Yes,1,ParkingSingleMuon0& ParkingSingleMuon1& ParkingSingleMuon10& ParkingSingleMuon11& ParkingSingleMuon2& ParkingSingleMuon3& ParkingSingleMuon4& ParkingSingleMuon5& ParkingSingleMuon6& ParkingSingleMuon7& ParkingSingleMuon8& ParkingSingleMuon9,ParkingSingleMuon0& ParkingSingleMuon1& ParkingSingleMuon10& ParkingSingleMuon11& ParkingSingleMuon2& ParkingSingleMuon3& ParkingSingleMuon4& ParkingSingleMuon5& ParkingSingleMuon6& ParkingSingleMuon7& ParkingSingleMuon8& ParkingSingleMuon9,L1_SingleMu7_SQ14_BMTF
